name,postcode,property_type,bedrooms,bathrooms,parking,schools,cost_text,train_station(m),CBD(m),population2022,population2023,population2024,population2025,income2022,income2023,income2024,income2025
12/7 Alfred Square St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.8,$350 per week,1975.2,7988.0,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
409A/640 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,1,0.5,$400 per week,1266.1,1559.7,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118
4/780 Warrigal Road Malvern East VIC 3145,3145,Apartment / Unit / Flat,1,1,1,0.5,$340,1595.7,16966.3,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307
501/24 Barkly Place Carlton VIC 3053,3053,Studio,1,1,0,0.7,$295 per week,1302.4,1596.0,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118
219/82-86 Bulla Road Strathmore VIC 3041,3041,Apartment / Unit / Flat,1,1,1,0.6,$345 pw,2494.6,10489.3,15431.0,15211.0,14994.0,14781.0,204155,212929,222203,232010
4/6 Holloway Street Ormond VIC 3204,3204,Apartment / Unit / Flat,1,1,1,0.9,$295 per week,971.4,15796.6,29912.0,29401.0,28906.0,28426.0,132566,137689,143019,148565
71B/116-130 Main Drive Macleod VIC 3085,3085,Studio,1,1,0,0.8,$215 per week,3272.0,16348.5,14992.0,14668.0,14352.0,14045.0,115582,119258,123055,126977
105/2 Willis Ln Hampton VIC 3188,3188,Apartment / Unit / Flat,1,1,1,0.5,$350 weekly,837.5,16183.6,18729.0,18322.0,17925.0,17535.0,69155,71195,73295,75457
107K/211 Powlett Street East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,1,0.8,$550 per week,925.9,2410.0,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791
211/313-319 Waverley Road Malvern East VIC 3145,3145,Studio,1,1,0,0.6,$230 per week,1187.5,14022.0,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307
121/313-319 Waverley Road Malvern East VIC 3145,3145,Studio,1,1,0,0.6,$230 per week,1187.5,14022.0,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307
903/8 Garden St South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,1.0,$430 weekly,806.5,5722.9,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
3/15 Dover Street Flemington VIC 3031,3031,Apartment / Unit / Flat,1,1,0,0.5,$250pw/$1086pcm,1274.5,5839.3,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724
49/15 Hawthorn Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,0,0.6,$250 per week,802.0,10721.6,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780
6/76 Heller Street Brunswick West VIC 3055,3055,Apartment / Unit / Flat,1,1,0,0.5,$280 Weekly,1314.8,5638.8,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734
1212/868 Blackburn Road Clayton VIC 3168,3168,Apartment / Unit / Flat,1,1,0,1.2,$410 Per Week,2350.0,24370.9,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667
2/7 Gertrude Street St Albans VIC 3021,3021,Apartment / Unit / Flat,1,1,0,0.2,$260,757.7,23478.3,45495.0,44112.0,42773.0,41476.0,160789,167220,173917,180890
612/30 Burnley Street Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,1,0.2,$425 per week,2201.8,4698.2,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
514/6 Acacia Place Abbotsford VIC 3067,3067,Apartment / Unit / Flat,1,1,1,0.7,$440 per week,2574.2,4901.8,9872.0,9647.0,9427.0,9212.0,70584,72934,75362,77871
336/70 Batesford Road Chadstone VIC 3148,3148,Apartment / Unit / Flat,1,1,1,1.1,$375,399.5,17293.6,37903.0,37069.0,36254.0,35458.0,168631,171095,173600,176148
508/839 Dandenong Road Malvern East VIC 3145,3145,Apartment / Unit / Flat,1,1,1,0.4,$360 per week,1269.1,13525.2,43092.0,41863.0,40672.0,39516.0,185083,189702,194442,199307
516/77 River Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,0.8,$370 per week,760.4,5676.7,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
16/174 Peel Street Windsor VIC 3181,3181,Apartment / Unit / Flat,1,1,1,0.4,$385.00,218.2,6483.7,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504
126/243-249A Bridge Road Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,1,0.4,$400 per week,1134.3,3871.2,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
207/112 Ireland Street West Melbourne VIC 3003,3003,Apartment / Unit / Flat,1,1,0,1.1,$340 per week,335.5,2633.9,3.0,3.0,3.0,3.0,70,17,4,1
409/6 Victoria Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.8,$460 per week,2082.6,7798.7,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
R2/26A Queen Street Frankston VIC 3199,3199,House,1,1,0,1.2,$170 pw,1043.1,53369.4,60500.0,59711.0,58932.0,58164.0,176387,182176,188161,194348
8/29 Dover Road Williamstown VIC 3016,3016,Apartment / Unit / Flat,1,1,1,0.7,$315.00,1488.8,12004.1,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665
21/313 Beaconsfield Parade St Kilda West VIC 3182,3182,Apartment / Unit / Flat,1,1,1,1.0,$425 weekly,3053.3,6402.1,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
113/98 Nicholson Street Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.5,$400 per week,1771.0,5646.9,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
5/26 Garton Street Princes Hill VIC 3054,3054,Apartment / Unit / Flat,1,1,1,0.1,$375 per week,1460.3,4198.1,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754
209/8 Garfield Street Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,1,0.3,$400 per week,512.8,3169.1,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
203/150 Clarendon Street East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,1,1.1,$850 per week,923.3,2316.4,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791
1006/108 Flinders Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,1,1.6,$450 per week,825.4,1618.1,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
46/10 Acland Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.6,$400 per week,2263.6,7533.9,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
702/1 Point Park Crescent Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,1,1.2,BREAK - LEASE | $450pw,1714.1,3314.5,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144
213/33 Cliveden Close East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,1,1.7,$450 weekly,1106.5,2034.0,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791
3/29 Kambrook Rd Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,1,0.4,$425,760.7,11745.8,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780
401/360 Burnley Street Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,1,0.7,$425 - PLUS STUDY,665.1,5427.3,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
Room 1/336 Burwood Highway Burwood VIC 3125,3125,House,1,2,0,1.5,$250 Per Week,3551.7,17024.2,22482.0,21795.0,21129.0,20484.0,102314,103847,105411,107006
5/2 Techno Park Drive Williamstown VIC 3016,3016,Apartment / Unit / Flat,1,1,1,1.3,$255,3671.5,14917.3,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665
9/1264 Glen Huntly Road Carnegie VIC 3163,3163,Apartment / Unit / Flat,1,1,1,0.4,$320 weekly,470.6,14584.4,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401
8/48 Cromwell Road South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,0.8,$425 per week,1089.8,6006.1,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
5/37 St Kinnord Street Aberfeldie VIC 3040,3040,Apartment / Unit / Flat,1,1,1,0.7,$290 per week,1579.9,9183.4,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638
9/14 Murrell Street Glenroy VIC 3046,3046,Townhouse,1,1,1,0.5,$370/week,769.3,13812.6,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758
206/118 Franklin Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.2,$350 per week,533.6,827.2,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
A405/2 Caulfield Blvd Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,1,0.2,$430 weekly,1789.4,10371.7,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780
4/4 Murray Street Thornbury VIC 3071,3071,Apartment / Unit / Flat,1,1,1,0.2,$260.00 pw,528.4,8053.5,19944.0,19612.0,19286.0,18965.0,76383,81416,86781,92500
1308/665 Chapel Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,0,0.8,$430 weekly,690.8,5607.2,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
1010/594 St Kilda Road Melbourne VIC 3004,3004,Apartment / Unit / Flat,1,1,1,1.0,$425 per week,1294.2,5054.0,8538.0,8166.0,7812.0,7473.0,82000,78618,76292,74826
1605/466 Collins Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,2.3,$500 per week,781.2,1142.0,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
208/565 Flinders Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,2.1,$360 per week,932.0,1909.6,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
Carnegie VIC 3163,3163,Apartment / Unit / Flat,1,1,1,0.3,$300 per week,752.7,14740.3,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401
1311/1 Freshwater Place Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,0,1.1,$882pw - Stay 1 mth+,1368.6,2562.8,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
1706/200 Spencer Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,1,2.1,$854pw - Stay 1 mth+,1355.8,1411.8,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
103/466 Dandenong Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,0,0.9,$765pw - Stay 1 mth+,884.2,9948.7,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780
202/154 Chapel Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.2,$875pw - Stay 1 mth+,605.7,7902.0,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
1705/1 Freshwater Place Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,1,1.1,$1036pw - Stay 1 mth+,1368.6,2562.8,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
1 Freshwater Place Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,1,1.1,$1085pw - Stay 1 mth+,1373.8,2568.0,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
1 Freshwater Place Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,1,1.1,$1015pw - Stay 1 mth+,1368.6,2562.8,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
1b/21 Ascot Vale Rd Flemington VIC 3031,3031,Apartment / Unit / Flat,1,1,1,1.0,$325.00,1095.2,5519.7,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724
603/2 Queen Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.9,Contact Agent,1244.8,1071.5,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
A/1 Takeoff Street Diggers Rest VIC 3427,3427,Apartment / Unit / Flat,1,1,0,1.0,$250 per week,3049.4,37031.8,7368.0,7488.0,7611.0,7736.0,65436,67961,70583,73306
32 Smythe Street Geelong VIC 3220,3220,House,1,2,0,0.8,$200,442.2,73297.5,21151.0,21115.0,21079.0,21043.0,115692,118378,121126,123938
6/11 Kooyong Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,1,0.9,$375,927.9,9366.1,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780
9/20 Ficinia Mews Highton VIC 3216,3216,Apartment / Unit / Flat,1,1,1,1.9,*** APPLICATIONS CLOSED - UNDER OFFER ***,2695.5,84900.4,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432
709/11 Cohen Place Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.0,$400 per week,782.5,906.2,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
1202W/48 Balston Street Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,0,0.8,$430,1539.2,2472.7,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
206/126 Chapel Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.2,$425.00,256.9,7766.4,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
704/136 Burnley Street Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,0,0.3,"$350 PW / $1,521 PCM",1666.2,5163.6,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
102/353 Napier Street Fitzroy VIC 3065,3065,Apartment / Unit / Flat,1,1,0,0.3,$400 per week,1783.0,3171.0,10901.0,10424.0,9969.0,9533.0,71291,75543,80049,84824
1104/565 Flinders Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,2.1,$400 per week,932.0,1909.6,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
5 Morris Court Dandenong North VIC 3175,3175,House,1,1,0,0.6,$220 per week,5374.1,31531.7,80706.0,78906.0,77174.0,75506.0,154868,159292,163846,168535
511/188 Peel St North Melbourne VIC 3051,3051,Studio,1,1,0,0.7,$280 weekly,1054.7,1386.4,25025.0,23778.0,22593.0,21468.0,51986,53971,56032,58172
7/130 Alexandra Street St Kilda East VIC 3183,3183,Apartment / Unit / Flat,1,1,1,0.8,$295 per week,1970.9,8192.4,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637
4006/33 Rose Lane Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,2.0,$420 per week,650.8,1010.1,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
4/36 Waterloo Crescent St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.8,$280.00 pw,1928.3,6619.2,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
2403/380 Little Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.7,$370,508.4,621.5,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
1206/639 Little Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.9,$550 per week,1876.0,1192.3,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
1302S/883 Collins Street Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,0,2.9,$450 per week,1044.9,2880.0,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144
3519/478 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,0,0.7,$380 per week,797.9,1091.5,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118
304/58 La Trobe Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,0.7,$380 per week,871.7,1255.3,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
701/101 Therry St Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.1,NEW corner apartment Keep your bond $585pw,563.1,856.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
3/26 Wynnstay Road Prahran VIC 3181,3181,Apartment / Unit / Flat,1,1,1,0.7,$325 Per week,790.6,8281.9,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504
1/11 Holloway Street Ormond VIC 3204,3204,Apartment / Unit / Flat,1,1,1,0.9,$280 per week pw,1003.1,15828.3,29912.0,29401.0,28906.0,28426.0,132566,137689,143019,148565
612/528 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,0,0.6,$340 per week,965.8,1259.4,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118
6 Aberdeen St Geelong West VIC 3218,3218,House,1,12,8,0.3,$330,1048.9,78084.1,19644.0,19858.0,20074.0,20294.0,132079,138025,144254,150781
22/14 MITFORD Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.6,$320.00,1691.1,7464.1,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
619/555 St Kilda Road Melbourne VIC 3004,3004,Apartment / Unit / Flat,1,1,1,0.8,$450 weekly,1049.5,4866.4,8538.0,8166.0,7812.0,7473.0,82000,78618,76292,74826
6/52 Caroline Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,0,0.5,$600pw,489.3,4810.6,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
3/97 Gooch Street Thornbury VIC 3071,3071,Apartment / Unit / Flat,1,1,1,0.4,$320.00pw $1390PCM,1041.7,8931.2,19944.0,19612.0,19286.0,18965.0,76383,81416,86781,92500
1815/25 Coventry Street Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,0,1.4,$400 per week,1339.4,2533.6,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
4/2 Woods Avenue Mordialloc VIC 3195,3195,Apartment / Unit / Flat,1,1,1,0.5,$340 per week,1172.6,34053.9,40432.0,40009.0,39594.0,39186.0,308981,338274,372218,411723
309/26 Lygon St Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.1,$400 Per Week,1596.8,4537.5,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
168/100 Kavanagh Street Southbank VIC 3006,3006,Apartment / Unit / Flat,1,1,1,0.9,$480.00,1358.2,2291.7,28091.0,27075.0,26096.0,25153.0,126739,130222,133801,137480
508/29 Nicholson Street Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.5,$395 pw,1472.5,4589.0,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
5/399 Nepean Highway Mordialloc VIC 3195,3195,Apartment / Unit / Flat,1,1,1,0.8,$335 / Wk,970.3,28254.3,40432.0,40009.0,39594.0,39186.0,308981,338274,372218,411723
5706/224-252 La Trobe Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.1,$520 weekly,4.4,854.8,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
12-22 Gavin Street Norlane VIC 3214,3214,Apartment / Unit / Flat,1,1,0,1.9,$250 p.w.,798.8,67792.6,26135.0,25911.0,25688.0,25468.0,48715,50247,51827,53457
4/28 Burnley Street Richmond VIC 3121,3121,Apartment / Unit / Flat,1,1,1,0.6,$430.00 per week,149.1,6840.9,33700.0,32500.0,31343.0,30227.0,82185,86074,90147,94413
211/59 Thistlethwaite Street South Melbourne VIC 3205,3205,Apartment / Unit / Flat,1,1,0,0.3,$425 per week,2352.1,3354.9,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035
13/11 Kooyong Road Armadale VIC 3143,3143,Apartment / Unit / Flat,1,1,1,1.1,$330 Per Week,601.2,9781.0,9897.0,9591.0,9294.0,9007.0,85598,91770,98387,105481
2/85 Nelson Place Williamstown VIC 3016,3016,Studio,1,1,1,0.6,$350,494.5,13593.3,16752.0,16444.0,16143.0,15846.0,72991,75151,77375,79665
1211/28 Bouverie Street Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,0,0.8,$430 per week,1289.4,1583.0,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118
8/8 Carmichael Street West Footscray VIC 3012,3012,Apartment / Unit / Flat,1,1,1,0.5,$260 PER WEEK,1873.0,8936.3,41123.0,40240.0,39379.0,38541.0,248981,258941,269322,280142
12/3 Guthrie Street Brunswick West VIC 3055,3055,Apartment / Unit / Flat,1,1,1,0.4,$320 per week,1474.6,5798.5,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734
11/28 Selwyn Avenue Elwood VIC 3184,3184,Apartment / Unit / Flat,1,1,0,0.4,$295,2238.6,9381.4,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600
416/495 Rathdowne Street Carlton North VIC 3054,3054,Apartment / Unit / Flat,1,1,0,0.3,$340 weekly,2367.5,3127.5,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754
2608/568 Collins Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,2.4,Leased,1221.7,1742.7,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077
13/51 Buckley Street Moonee Ponds VIC 3039,3039,Apartment / Unit / Flat,1,1,1,0.6,$300 per week,1360.8,7862.8,15936.0,15682.0,15431.0,15184.0,71924,74586,77347,80210
206/15 South Street Hadfield VIC 3046,3046,Apartment / Unit / Flat,1,1,1,0.8,"$300pw / $1,304.00pcm",1511.9,13008.0,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758
3/184 Station Street Aspendale VIC 3195,3195,Apartment / Unit / Flat,1,1,0,0.7,$320.00,598.9,47577.4,40432.0,40009.0,39594.0,39186.0,308981,338274,372218,411723
8/16 Byron Street Elwood VIC 3184,3184,Apartment / Unit / Flat,1,1,2,0.6,$380 per week,606.5,8276.6,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600
1005/296 Victoria Parade East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,1,1.0,WHAT A VIEW!,1151.8,2019.5,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791
410/7 King Street Prahran VIC 3181,3181,Apartment / Unit / Flat,1,1,0,0.3,$390 weekly,444.8,6474.4,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504
10/20 Kingsville Street Kingsville VIC 3012,3012,Apartment / Unit / Flat,1,1,1,0.6,$260 per week,1410.6,8940.8,41123.0,40240.0,39379.0,38541.0,248981,258941,269322,280142
207/244 Dorcas Street South Melbourne VIC 3205,3205,Apartment / Unit / Flat,1,1,0,0.9,$370 weekly,2421.8,3382.6,3182.0,3085.0,2990.0,2899.0,70585,72357,74173,76035
301/98 River Esplanade Docklands VIC 3008,3008,Apartment / Unit / Flat,1,1,1,1.0,FURNISHED | $650 per week,1519.1,3119.5,13913.0,13061.0,12261.0,11510.0,47373,46618,45875,45144
8/45 Belsize Avenue Carnegie VIC 3163,3163,Apartment / Unit / Flat,1,1,1,0.4,$300/w,1036.6,15148.7,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401
17/41 Park Street St Kilda West VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.6,$350.00,2445.8,6808.4,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747
3/9 Hammond Street Thornbury VIC 3071,3071,Apartment / Unit / Flat,1,1,1,0.2,$330.00,1520.9,8710.7,19944.0,19612.0,19286.0,18965.0,76383,81416,86781,92500
904/10 Wominjeka Walk West Melbourne VIC 3003,3003,Apartment / Unit / Flat,1,1,0,1.3,$475 weekly,1006.5,1780.0,3.0,3.0,3.0,3.0,70,17,4,1
501/10 Wominjeka Walk West Melbourne VIC 3003,3003,Apartment / Unit / Flat,1,1,0,1.3,$450 weekly,1006.5,1780.0,3.0,3.0,3.0,3.0,70,17,4,1
11/400 Murray Road Preston VIC 3072,3072,Apartment / Unit / Flat,1,1,1,0.2,$280.00,735.4,10080.1,36088.0,35511.0,34945.0,34389.0,130429,136500,142854,149505
12/293-294 Nepean Highway Seaford VIC 3198,3198,Apartment / Unit / Flat,1,1,1,0.8,$340 per week,1980.3,52765.9,17380.0,17232.0,17085.0,16939.0,63320,65763,68300,70935
2/67 Moonya Rd Carnegie VIC 3163,3163,Apartment / Unit / Flat,1,1,1,1.0,$320 weekly,1139.3,16196.7,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401
508/12 Yarra Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,1.6,$500 per week,434.7,5340.5,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286
4/63 St Johns Avenue Springvale VIC 3171,3171,Apartment / Unit / Flat,1,1,0,1.5,$260 weekly,1258.9,29154.1,21806.0,20844.0,19925.0,19046.0,39932,40427,40928,41435
4/215 Como Parade East Parade Parkdale VIC 3195,3195,Apartment / Unit / Flat,1,1,1,0.4,$420.00,429.9,27007.1,40432.0,40009.0,39594.0,39186.0,308981,338274,372218,411723
1213/182 Edward Street Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.4,$375pw/$1629pcm,1442.7,4833.6,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
13/8 Clyde Street Maribyrnong VIC 3032,3032,Apartment / Unit / Flat,1,1,1,0.9,$270pw/$1173pcm,2470.0,8326.9,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082
511/77 Queens Road Melbourne VIC 3004,3004,Apartment / Unit / Flat,1,1,1,1.0,$450/w & Available Now,1622.2,5384.7,8538.0,8166.0,7812.0,7473.0,82000,78618,76292,74826
4/282 Langridge Street Abbotsford VIC 3067,3067,Apartment / Unit / Flat,1,1,1,0.3,$300,695.6,3567.3,9872.0,9647.0,9427.0,9212.0,70584,72934,75362,77871
